,segmentID,idno,author-name,book-title,pub-year,genre,subgenre,detective,horror,historical,adventure,narration,pub-decade,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13,acd008§0009,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.12629300769053595,0.0001946473083420501,0.06282250705961179,0.1827233183509274,0.00015978166860846396,0.11542188170938855,0.00025685608991474597,0.2432389838681411,0.00025377041818179817,0.010652023554582809,0.0038684578802090507,0.0002352588310433812,0.16572709763108942,0.00028395990769632557,0.00019144884563789964,0.0003123933711987732,0.03147411579827933,0.000263087546658722,0.0519472072776677,0.0036801951922847452
14,acd008§0003,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.0367930816744427,0.0001946473083420501,0.08347633614024869,0.265338634673475,0.00015978166860846396,0.2978640385883479,0.010583770630233198,0.26389281294877803,0.00025377041818179817,0.0003251090142643588,0.000426153033436233,0.0002352588310433812,0.028034903760176737,0.00028395990769632557,0.00019144884563789964,0.0003123933711987732,0.003935677024096796,0.000263087546658722,0.0003126345760754436,0.007122500039057562
15,acd008§0002,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.18649468848063408,0.00016557871523013545,0.11493347064576392,0.2520670970161307,0.00013591990370103298,0.060117787402708275,0.00021849724884139053,0.16299024375735496,0.0002158723907556799,0.0002765572940625094,0.012075438122544377,0.00020012532062479733,0.06777165154740247,0.00024155338747660498,0.00016285791035604958,0.0002657406027860763,0.003347923743520525,0.020721419833840262,0.11739521283105801,0.0002023638452081731
16,acd008§0007,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.010563731990126543,0.00022218058763424965,0.03241662292781944,0.3421636162237968,0.00018238312837198502,0.2378376632459776,0.00029318893480103324,0.2855041123973268,0.00028966678818255563,0.0003710963817054862,0.00048643329413318025,0.027773120456066308,0.000566691023202768,0.0003241266457467234,0.00021852969551975105,0.027861165842383732,0.008421613232606524,0.01601720684945739,0.0003568574074765189,0.00812999294766466
17,acd008§0000,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.1891851916154252,0.0001792237396506459,0.08637041797061601,0.1238710063571609,0.009655745703102065,0.07458060388587093,0.0002365031881441042,0.3317294972531189,0.016081370188481905,0.00029934785036020943,0.01307055182324842,0.07311607483709939,0.060678416863117465,0.0002614593389534856,0.00017627871846410262,0.0034571814098860033,0.0067933613530799545,0.00024224087334838158,0.003457403502040204,0.006558123528831754
18,acd008§0020,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.024572040164909763,0.0002442543956519477,0.039956836554523895,0.15153874115495913,0.01747889433393357,0.265786611294806,0.00032231747536626564,0.43049830140165296,0.0046380432270820785,0.0004079650855515397,0.0048543586329744814,0.00029521601961896173,0.056777763942530216,0.00035632887109780386,0.00024024078466769152,0.0003920087811013768,0.0006191111710211111,0.00033013705794357213,0.00039231145855364303,0.00029851819205401495
19,acd008§0019,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.22352789605252368,0.00020826888306882594,0.2734780821014657,0.1623616417929772,0.00017096331790769002,0.11244959724792987,0.00027483108506162377,0.2086962416092208,0.003954729575904009,0.004031060504147332,0.0004559755644511138,0.0002517224326954522,0.0005312080038327205,0.0003038316497462939,0.00020484658937977004,0.004017455010183257,0.0005278987579316117,0.0002814986241455906,0.00401771309477062,0.00025453810265673794
20,acd008§0022,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.005316491958730654,0.00043663559086736567,0.0019314518143234054,0.4793839697278311,0.00035842449544707365,0.1894195534313008,0.0005761832081989175,0.2599295303782645,0.0005692613857919475,0.0007292891319625733,0.0009559525027048727,0.0005277359321038253,0.024279157800366727,0.0006369828750046093,0.00042946075416096843,0.0007007652218685079,0.008828566279785425,0.02375564223271094,0.000701306296054132,0.0005336389825217182
21,acd008§0004,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.12036471068199685,0.0811342310893807,0.3043818062262031,0.3544033834752173,0.00015654834583081782,0.09285033762535803,0.0002516583807323894,0.0022315544498525013,0.00024863515028438604,0.01043647047714279,0.0004175294515086415,0.00023049816141413262,0.0004864185797856615,0.00027821372889190547,0.0271687489232254,0.0003060718162201618,0.00048338835682259454,0.00025776373846135515,0.0003063081401037333,0.0036057232015674844
22,acd008§0015,acd008,Doyle,RafflesHaw,1891,novel,horror,no,yes,no,no,homodiegetic,1890s,0.019876497895408633,0.00016803900085578458,0.00965854255666356,0.5827040435806569,0.00013793949773430284,0.3730439083404716,0.00022174383545622928,0.007909773164536307,0.0002190799753731384,0.00028066657788141535,0.0003678978690239417,0.00020309892414006365,0.0004285981702852244,0.00024514255850145294,0.00016527776833909623,0.00026968916455790315,0.0033976695616983305,0.00022712345140906676,0.0002698973967026088,0.00020537071030447956
23,acd007§0028,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.10972118382338206,0.002307699316926019,0.01020807768724374,0.04414466736552898,0.0018943393085975421,0.021646575428408008,0.04385650764711412,0.027003295954336256,0.12544247161349292,0.003854427048258714,0.005052384605486437,0.3292793696353592,0.0058859889654533475,0.2074229391953364,0.002269778986763473,0.003703672942966071,0.005849321248255262,0.04393038654425385,0.003706532619443865,0.002820380063393741
24,acd007§0015,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.03358197562256944,0.00019599666890872172,0.05632567767256622,0.00028311057779630065,0.00016088932884139348,0.2618010835514459,0.0002586367026650203,0.11667698000510365,0.4820528901197234,0.00032736277922753464,0.042023124001564285,0.00023688972433584516,0.0004999066481499215,0.00028592841322165147,0.0001927760333860324,0.00031455898705021087,0.0039629604600955074,0.0002649113579616753,0.00031480186404016073,0.0002395394813471985
25,acd007§0014,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.2149854450430085,0.00017697995826649983,0.09467869066389148,0.000255641580656294,0.00014527893184315184,0.10181564291153716,0.0002335422999722396,0.08344729117876963,0.48848901181838794,0.0002956001820249116,0.0003874728436529505,0.00021390533706593464,0.0004514028642390968,0.006517907489523824,0.0033039325450289697,0.0002840386865269906,0.00044859077732125284,0.00023920815255392729,0.00028425799821113577,0.003346158737518084
26,acd007§0012,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.07891569547881604,0.00019667838925986419,0.000870004277524784,0.007240543640918909,0.0001614489379937506,0.43314467076429214,0.08373691639191143,0.14838682623190824,0.0002564184293886576,0.00032850142035877706,0.003908823971313958,0.003715937850434773,0.04571855965247842,0.00028692293633956144,0.00019344655164485537,0.0037938772642560187,0.0004985203544206902,0.1880899379878856,0.0003158968154925944,0.00024037265336101748
27,acd007§0009,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.003366707203929011,0.0002765026639137319,0.13814039036095632,0.00039939877232959196,0.00022697491884750133,0.04171286175156259,0.00036487220762944096,0.355308483413234,0.0003604889132423228,0.00046182764751359656,0.0006053638757386325,0.00033419261764675864,0.0007052442303803206,0.0004033740388783456,0.0002719591463811277,0.0004437646739695075,0.005590753813839105,0.40623567452479226,0.039563331441863234,0.005227833783352709
28,acd007§0019,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.1162867856416071,0.00020750460209755555,0.04495410093023522,0.0002997333991558272,0.00017033593656902448,0.19276998901291933,0.00027382254184800896,0.22627881196805935,0.10302168281308374,0.00034658386605945367,0.000454302278254255,0.19474404646018345,0.007868626478711905,0.0003027166836267798,0.04424030190923932,0.00033302829995780385,0.00052596153634815,0.04431667265526571,0.00033328543745630724,0.022271707549321697
29,acd007§0013,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.08059771704388749,0.0002008704234314114,0.02220270521633696,0.02870902725927729,0.00016489008609129566,0.2576540859120616,0.00026506809665944697,0.09471181300677592,0.2773459316698399,0.00033550315138132616,0.00043977767276643016,0.08194705088064481,0.004064697173805508,0.03936899392974985,0.00019756970192036296,0.00032238097348663667,0.02892802260323865,0.08197576931470292,0.00032262988998141485,0.0002454959939607998
30,acd007§0003,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.011765716172187085,0.00024746119416108053,0.07986821266413563,0.01786268741867663,0.0002031354189055521,0.17737360485764198,0.00032654915847155064,0.4711607589825276,0.0003226262477550946,0.0004133212300116341,0.02679963874802695,0.03530956802947568,0.0006311714214788768,0.00036100708738761694,0.00024339488876497461,0.000397155436380384,0.0006272394373514617,0.12724744741066488,0.04853686677992625,0.00030243741606909434
31,acd007§0021,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.1796156571873439,0.003979410780544036,0.24576038934238595,0.0003076358843626267,0.00017482685157120363,0.19408594355614397,0.00028104188607970456,0.2849747578564329,0.00027766566477251917,0.00035572156603604625,0.0004662799792493086,0.0002574110102481265,0.0005432125673277019,0.0003106978232693738,0.00020947583794379251,0.00034180860679472696,0.011839134466536252,0.07561656629878033,0.00034207252373550734,0.00026029031044199035
32,acd007§0018,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.0026228338274132943,0.00021540944797233304,0.0009528608702787766,0.00031115168241267787,0.015414743999139759,0.3791590727870737,0.00028425375623298296,0.2882315745963307,0.0840893942722161,0.004169266695757415,0.00047160883171793095,0.06121202941435591,0.008168380213962403,0.00031424861450255126,0.0002118698198555629,0.00034571494573093205,0.0005459979347646952,0.0993376243657426,0.053678698902068236,0.0002632650224714246
33,acd007§0020,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.2019894724659772,0.00019135381747533103,0.21742629211533904,0.00027640413549170315,0.00015707811482848383,0.16761386908801354,0.0002525100077962674,0.28311608747560457,0.00024947654655498643,0.00031960807218461466,0.00041894239623091164,0.0002312781810258901,0.0038721246652544477,0.00027915522084769577,0.00018820947371992632,0.00030710758161539635,0.0004850241720330221,0.12208479659529388,0.00030734470523317305,0.00023386516947996748
34,acd007§0004,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.1394165006299847,0.00020376582130788207,0.05135125440768104,0.0002943328564041995,0.0001672668541438747,0.3946998539266203,0.00026888885628685886,0.153734040797257,0.00026565863214296416,0.00034033917997858954,0.0004461167410976219,0.011056972480861368,0.0005197225509224268,0.00029726238858938415,0.00020041752234919023,0.0003270278556413232,0.0041200490674568255,0.2309035217990544,0.0003272803600823908,0.011059727272137623
35,acd007§0027,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.11024677035190422,0.00019070844863961408,0.0008435963234240207,0.0002754719219750712,0.00015654834583081782,0.3255629652174887,0.0002516583807323894,0.2754159433623537,0.00024863515028438604,0.00031853014705015474,0.0004175294515086415,0.00023049816141413262,0.0004864185797856615,0.06098585570944773,0.00018757470964504087,0.0036787185929177063,0.00048338835682259454,0.2194798042238018,0.0003063081401037333,0.00023307642486993907
36,acd007§0010,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.19688501067560288,0.0002877595960466746,0.2455439390686595,0.0004156590311294766,0.015503155377017325,0.012877189309772136,0.00037972682646147883,0.21710434652138805,0.00037516508009586587,0.02083654935621367,0.0057189893166996715,0.0003477982139290198,0.0007339560204447286,0.00041979613809277203,0.0002830311035565585,0.00046183115024559413,0.0007293837230871465,0.28028283720218583,0.0004621877388800139,0.00035168855049164783
37,acd007§0006,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.0967540803712062,0.0002129754707195947,0.004708529513621713,0.0003076358843626267,0.00017482685157120363,0.3786412737375416,0.00028104188607970456,0.2812083225466085,0.00027766566477251917,0.00035572156603604625,0.00423271528907375,0.0002574110102481265,0.0005432125673277019,0.004077133133093815,0.00020947583794379251,0.00034180860679472696,0.057036358184429536,0.16977744904439135,0.00034207252373550734,0.00026029031044199035
38,acd007§0016,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.1833198761183639,0.00020450276013555253,0.0009046152795591512,0.000295397339685798,0.0001678717909218374,0.1284991572061306,0.05090221723198207,0.2447049561184866,0.249811802126901,0.0003415700495851503,0.0040643270164346474,0.12321146347173326,0.0005216021778634534,0.0002983374668078582,0.00020114235172939078,0.00032821058355420393,0.0005183527730038694,0.01112619884176552,0.00032846400120203797,0.00024993529415418003
39,acd007§0002,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.13756701745272154,0.00019599666890872172,0.08752119022161188,0.00028311057779630065,0.00016088932884139348,0.2999289322225017,0.0002586367026650203,0.10974464388309348,0.003721697701023529,0.00032736277922753464,0.0004291072695034272,0.00023688972433584516,0.0386277553192057,0.00028592841322165147,0.0001927760333860324,0.00031455898705021087,0.0004967923990904362,0.20476882695726087,0.06963816308414159,0.04529972427441312
40,acd007§0017,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.07988309213857628,0.00020826888306882594,0.09300127718394208,0.00030083737724167847,0.00017096331790769002,0.2929264021654535,0.00027483108506162377,0.13134903950171067,0.14391633338949378,0.00034786040378970623,0.0004559755644511138,0.003934922533053078,0.0005312080038327205,0.0003038316497462939,0.00020484658937977004,0.0003342549098256304,0.011577499059004487,0.2396895051473913,0.00033451299441299403,0.00025453810265673794
41,acd007§0008,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.09593323817559307,0.0002390905211742504,0.013742440516164692,0.0003453581939537165,0.0001962641186620308,0.2601675161095769,0.0003155032398217336,0.1423307860984593,0.00031171302628584067,0.017312442446722327,0.008980006379044125,0.00028897474619152236,0.10208843511907303,0.00034879558778383386,0.004463437339758204,0.000383721175327243,0.0006060223078038906,0.22865003862594194,0.12300400916651108,0.00029220710615129625
42,acd007§0024,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.2577738483877145,0.0001900674183736809,0.0008407607344430276,0.00027454597537616347,0.0001560221382690911,0.20682278782437116,0.2758782541652597,0.06272763826340938,0.00024779941040162744,0.03393056211308338,0.00041612600547756746,0.0002297233855782302,0.010568714369426416,0.07086479412006996,0.00018694421284815631,0.01711159433622566,0.00048176353857708204,0.027147379430310297,0.033918381188094364,0.00023229298269061808
43,acd007§0007,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.23144114409275954,0.00020230776327679232,0.047406028857681234,0.0002922267407546799,0.00016606996656746853,0.14500882606964646,0.0002669648066407349,0.09181175012008397,0.014574872502078059,0.0003379038634398433,0.02190959673543876,0.0002445175754285899,0.2187605044306615,0.0002951353105041501,0.000198983423263501,0.0003246877890479791,0.000512789118470703,0.1183401386514873,0.10765829952813102,0.0002472526546377348
44,acd007§0023,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.1497087025262374,0.00018943068307425808,0.004187993852188739,0.00027362623271152243,0.030305946828338006,0.18602962295642086,0.5262077764003473,0.0625174975571616,0.00024696927005916924,0.0036664456713965546,0.0004147319626744268,0.00022895380081745342,0.0004831595269433093,0.0002763496692494344,0.0001863179404424923,0.00030402110462305183,0.010530298730771234,0.023706384651778233,0.00030425584511310907,0.00023151478965178525
45,acd007§0000,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.05368236416953843,0.012311102545001996,0.11001455279742747,0.07004997198289509,0.00014086990014690082,0.21708573063965728,0.00022645458677164517,0.03235679669613878,0.0791304432143214,0.00028662909065309115,0.0003757135332875165,0.24299728767000375,0.0004377033586675842,0.0002503503949562936,0.00016878894808851518,0.012414912176368172,0.021679090597830655,0.14590587294140067,0.0002756311277618207,0.00020973362908291698
46,acd007§0025,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.17153293232375924,0.013727593880683295,0.0008464511040115976,0.0070445241670956844,0.01707737819383844,0.37742559006773696,0.04086123019742016,0.13760150679611902,0.010401656593960959,0.00031960807218461466,0.06133202268066675,0.0002312781810258901,0.00048806464945245733,0.00027915522084769577,0.00018820947371992632,0.00030710758161539635,0.02417344428264696,0.13562103665850184,0.00030734470523317305,0.00023386516947996748
47,acd007§0011,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.06587821973374998,0.003934948592579727,0.1685274400433365,0.05616948928835781,0.0001728735009963468,0.29992363859310844,0.011450959916272924,0.22964978039358724,0.00027456329015999864,0.0003517470683015121,0.015358481042634332,0.00025453494206795994,0.0005371432217373489,0.00030722637842989036,0.00020713535223013495,0.033857163941930495,0.0005337970014394287,0.11201522509986256,0.00033825052754398214,0.00025738207167339103
48,acd007§0026,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.2885438724239763,0.00019265774824044093,0.004259338836313027,0.00027828761950381435,0.00015814848274250113,0.11424211316977885,0.003661350483145962,0.0022543639699831013,0.0956505312657037,0.00032178595817402113,0.000421797170107188,0.00023285416597104117,0.020934109308821218,0.10590177161254262,0.030853570283016832,0.0003092002862666554,0.09588768396914443,0.19446622769829092,0.000309439025701584,0.04112089652257582
49,acd007§0005,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.12084338360513215,0.00020903881485266997,0.0785578209565426,0.00030194951773570563,0.0038684115520821703,0.2237697891685814,0.007669479513490654,0.27601044511480466,0.02245343055536704,0.02622685987923234,0.0004576612223110597,0.0002526530042661208,0.0005331717821944068,0.00030495485951546577,0.00020560386957281456,0.0003354905887959526,0.09664707187204828,0.14076155541275814,0.0003357496274746035,0.0002554790832417733
50,acd007§0022,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.06872004669462754,0.00019736486851595062,0.00785376979050792,0.00028508689598323686,0.00016201245362587965,0.4555986901636871,0.2061919441645637,0.11400110592867704,0.0002573134231564833,0.00032964801003504944,0.01788392495348716,0.00023854338727612607,0.010974489682411142,0.00028792440195372346,0.00019412175060985293,0.0038071192785507813,0.0005002603721386231,0.1119584227281657,0.0003169994105042553,0.00024121164152277622
51,acd007§0001,acd007,Doyle,MysteryCloomber,1889,novel,other,no,no,no,no,homodiegetic,1880s,0.17584922187751947,0.0002129754707195947,0.18926385969501933,0.0003076358843626267,0.00017482685157120363,0.17148733169719735,0.00028104188607970456,0.08912012174556197,0.03040914814336805,0.00035572156603604625,0.00423271528907375,0.0002574110102481265,0.0005432125673277019,0.0003106978232693738,0.00020947583794379251,0.00787467922644361,0.0005398285370629283,0.2300404140015824,0.011641378453208829,0.08688830243640414
52,acd011§0014,acd011,Doyle,ValleyFear,1915,novel,detective,yes,no,no,no,homodiegetic,1910s,0.2897221651065035,0.00020303417462240892,0.06911999711950538,0.00029327601744351536,0.00016666626156834667,0.29633575528138284,0.043355425340594465,0.02751015875527905,0.00026470475157345955,0.0003391171495547937,0.19792889890202328,0.0002453955463878704,0.0005178564220529857,0.00029619503077671816,0.00019969789815021355,0.00032585362119365383,0.0005146303519831128,0.06490567627694373,0.0003261052189859214,0.007429390773474781
53,acd011§0005,acd011,Doyle,ValleyFear,1915,novel,detective,yes,no,no,no,homodiegetic,1910s,0.04444261653957557,0.00019805615668245616,0.11295897098090138,0.010793854704102986,0.00016257991678616873,0.3100856957488494,0.0002613543974602602,0.016327891888054318,0.0002582146865163134,0.00033080263177782883,0.4697806434299893,0.00023937890690057642,0.0005051595518630596,0.0283096509248237,0.00019480167946480558,0.0003178643003065801,0.0005020125789930213,0.0002676949853869941,0.00031810972939190024,0.0037446462621733923
54,acd011§0007,acd011,Doyle,ValleyFear,1915,novel,detective,yes,no,no,no,homodiegetic,1910s,0.15679393530435268,0.00021789970149792664,0.13583705902051826,0.008021787772292389,0.00017886904366251377,0.17930582986007598,0.0002875398884118897,0.006403249479037033,0.0002840856050968162,0.0003639462459866185,0.4397782840443474,0.00026336264033520934,0.03909096726191492,0.0003178815039953018,0.00021431915330323028,0.0003497116035867538,0.008259348978484161,0.023415632757353196,0.0003499816225820023,0.0002663085131657564
55,acd011§0026,acd011,Doyle,ValleyFear,1915,novel,detective,yes,no,no,no,homodiegetic,1910s,0.054118165427278764,0.0002863026078119117,0.016456095951250797,0.00041355446076466986,0.00023501947595778444,0.002685562607699617,0.005441017560995514,0.540050756729556,0.0003732655392454371,0.00047819597095829814,0.3702413956720501,0.00034603723736132986,0.000730239844507201,0.00041767062067266537,0.00028159805668820327,0.0004594928005898429,0.0007256906976667428,0.00038696990640562566,0.005523060956219585,0.00034990787631985056
